date,state_id,deaths,new_positive_tests,new_negative_tests,new_hospitalizations
2020/4/12,17,720,1672,6914,0
2020/4/12,18,343,493,2781,0
2020/4/12,19,56,69,841,5
2020/4/12,20,94,147,132,0
2020/4/12,21,840,581,6549,0
2020/4/12,22,1056,2615,5348,7
2020/4/12,23,335,531,1995,151
2020/4/12,24,19,17,0,6
2020/4/12,25,2249,686,2314,0
2020/4/12,26,70,58,1132,21
2020/4/12,27,110,136,1892,0
2020/4/12,28,2,0,0,0
2020/4/12,29,96,139,0,20
2020/4/12,30,6,10,322,1
2020/4/12,31,81,208,1538,0
2020/4/12,32,8,15,255,3
2020/4/12,33,17,91,615,0
2020/4/12,34,23,44,388,12
2020/4/12,35,3084,3699,2843,0
2020/4/12,36,20,83,1511,0
2020/4/12,37,128,136,888,0
2020/4/12,38,9385,8236,12385,2622
2020/4/12,39,253,354,2418,89
2020/4/12,40,96,102,0,0
2020/4/12,41,52,156,2378,21
2020/4/12,42,507,1178,3559,0
2020/4/12,43,44,109,236,0
2020/4/12,44,63,289,1448,0
2020/4/12,45,82,112,1220,0
2020/4/12,46,6,104,445,10
2020/4/12,47,101,194,3655,11
2020/4/12,48,271,923,3077,0
2020/4/12,49,18,97,1591,5
2020/4/12,50,141,197,1789,0
2020/4/12,51,1,0,0,0
2020/4/12,52,27,21,661,0
2020/4/12,53,509,89,1392,0
2020/4/12,54,144,142,1236,24
2020/4/12,55,8,34,771,0
2020/4/12,56,0,21,0,3
2020/4/11,1,8,11,289,3
2020/4/11,2,91,223,0,34
2020/4/11,3,24,55,1403,0
2020/4/11,4,,0,0,0
2020/4/11,5,108,281,2515,42
2020/4/11,6,609,1143,7213,0
2020/4/11,7,250,0,0,0
2020/4/11,8,494,972,2571,0
2020/4/11,9,47,118,566,0
2020/4/11,10,43,153,-791,0
2020/4/11,11,438,963,9140,174
2020/4/11,12,428,676,4892,128
2020/4/11,13,5,3,31,0
2020/4/11,14,8,23,1359,1
2020/4/11,15,34,122,1057,0
2020/4/11,16,25,43,627,1
2020/4/11,17,677,1293,3329,0
2020/4/11,18,330,528,3647,0
2020/4/11,19,55,102,827,19
2020/4/11,20,90,0,0,0
2020/4/11,21,806,761,3874,0
2020/4/11,22,946,1888,4551,72
2020/4/11,23,298,726,2064,296
2020/4/11,24,19,30,0,3
2020/4/11,25,2081,808,2644,0
2020/4/11,26,64,74,1552,23
2020/4/11,27,109,225,2207,0
2020/4/11,28,2,0,0,0
2020/4/11,29,93,173,0,46
2020/4/11,30,6,12,272,5
2020/4/11,31,80,404,2344,0
2020/4/11,32,7,15,457,0
2020/4/11,33,17,65,566,0
2020/4/11,34,22,66,469,10
2020/4/11,35,2844,3563,3107,0
2020/4/11,36,19,0,0,0
2020/4/11,37,125,116,722,0
2020/4/11,38,8627,9946,13149,2529
2020/4/11,39,247,372,1526,104
2020/4/11,40,94,74,420,18
2020/4/11,41,48,50,1547,12
2020/4/11,42,494,1676,5458,0
2020/4/11,43,42,63,462,0
2020/4/11,44,56,280,1727,0
2020/4/11,45,80,142,1768,0
2020/4/11,46,6,90,267,4
2020/4/11,47,101,252,3777,20
2020/4/11,48,254,890,3925,0
2020/4/11,49,18,104,1680,7
2020/4/11,50,130,568,1972,-772
2020/4/11,51,1,1,26,0
2020/4/11,52,25,20,561,0
2020/4/11,53,494,155,2032,0
2020/4/11,54,137,157,1455,46
2020/4/11,55,5,23,874,0
2020/4/11,56,0,3,462,0
2020/4/10,1,7,11,198,1
2020/4/10,2,80,199,0,35
2020/4/10,3,23,52,2117,0
2020/4/10,4,0,0,0,0
2020/4/10,5,97,94,462,45
2020/4/10,6,541,1163,200,0
2020/4/10,7,250,855,2599,150
2020/4/10,8,448,754,2032,0
2020/4/10,9,38,137,494,0
2020/4/10,10,36,119,1732,0
2020/4/10,11,390,1167,9114,219
2020/4/10,12,416,917,4145,192
2020/4/10,13,4,2,69,0
2020/4/10,14,6,7,391,0
2020/4/10,15,31,118,862,0
2020/4/10,16,24,121,442,14
2020/4/10,17,596,1465,5205,0
2020/4/10,18,300,556,2351,0
2020/4/10,19,50,60,579,11
2020/4/10,20,90,347,2140,459
2020/4/10,21,755,970,4391,0
2020/4/10,22,832,2035,5418,133
2020/4/10,23,255,783,2136,65
2020/4/10,24,17,26,0,6
2020/4/10,25,1917,1076,3167,0
2020/4/10,26,57,95,1664,24
2020/4/10,27,96,260,1986,0
2020/4/10,28,2,0,0,0
2020/4/10,29,82,209,0,41
2020/4/10,30,6,11,426,5
2020/4/10,31,74,257,9579,0
2020/4/10,32,6,9,609,2
2020/4/10,33,15,68,603,0
2020/4/10,34,21,31,376,6
2020/4/10,35,2521,3561,2770,0
2020/4/10,36,19,226,3065,0
2020/4/10,37,120,128,850,0
2020/4/10,38,7844,10575,15761,2916
2020/4/10,39,231,366,2222,143
2020/4/10,40,88,110,1775,13
2020/4/10,41,44,0,0,0
2020/4/10,42,416,1751,5666,0
2020/4/10,43,39,42,418,0
2020/4/10,44,49,404,2374,0
2020/4/10,45,72,273,543,255
2020/4/10,46,6,89,411,2
2020/4/10,47,98,228,2722,31
2020/4/10,48,226,1441,8143,0
2020/4/10,49,17,126,2263,15
2020/4/10,50,121,467,1966,87
2020/4/10,51,1,4,22,0
2020/4/10,52,24,33,284,0
2020/4/10,53,476,309,4172,0
2020/4/10,54,128,222,1801,61
2020/4/10,55,5,31,661,0
2020/4/10,56,0,20,816,3
2020/4/9,1,7,9,146,0
2020/4/9,2,74,400,1305,19
2020/4/9,3,21,119,302,0
2020/4/9,4,0,0,0,0
2020/4/9,5,89,292,2322,44
2020/4/9,6,492,1352,17884,0
2020/4/9,7,193,226,879,83
2020/4/9,8,380,2003,2463,0
2020/4/9,9,32,83,358,0
2020/4/9,10,34,279,1055,0
2020/4/9,11,354,909,8506,206
2020/4/9,12,379,665,1633,166
2020/4/9,13,4,3,31,0
2020/4/9,14,5,25,577,0
2020/4/9,15,29,125,882,-193
2020/4/9,16,18,22,611,20
2020/4/9,17,528,1344,4447,0
2020/4/9,18,245,408,856,0
2020/4/9,19,42,60,532,40
2020/4/9,20,73,197,0,0
2020/4/9,21,702,1253,4260,0
2020/4/9,22,725,2151,5297,183
2020/4/9,23,221,656,2411,138
2020/4/9,24,16,23,0,4
2020/4/9,25,1756,1032,3254,0
2020/4/9,26,50,103,1728,22
2020/4/9,27,77,212,4172,0
2020/4/9,28,2,0,0,0
2020/4/9,29,76,257,0,31
2020/4/9,30,6,22,440,5
2020/4/9,31,65,225,4597,0
2020/4/9,32,5,18,420,0
2020/4/9,33,14,48,674,0
2020/4/9,34,18,0,374,0
2020/4/9,35,2236,3590,3186,0
2020/4/9,36,16,71,1491,0
2020/4/9,37,110,138,1067,0
2020/4/9,38,7067,10621,15775,2870
2020/4/9,39,213,364,2280,117
2020/4/9,40,80,160,6774,25
2020/4/9,41,44,82,981,2
2020/4/9,42,338,1989,5075,0
2020/4/9,43,33,63,437,0
2020/4/9,44,43,279,1362,0
2020/4/9,45,67,240,2493,0
2020/4/9,46,6,54,345,1
2020/4/9,47,94,272,2959,56
2020/4/9,48,199,877,8999,0
2020/4/9,49,13,130,2127,10
2020/4/9,50,109,397,1984,70
2020/4/9,51,1,1,9,0
2020/4/9,52,23,49,217,-50
2020/4/9,53,459,363,4128,0
2020/4/9,54,111,164,1309,53
2020/4/9,55,5,61,1257,0
2020/4/9,56,0,17,77,1
2020/4/8,1,7,13,142,4
2020/4/8,2,66,250,3956,43
2020/4/8,3,18,54,838,-18
2020/4/8,4,0,0,0,0
2020/4/8,5,80,151,1038,53
2020/4/8,6,442,1092,11943,0
2020/4/8,7,179,257,962,85
2020/4/8,8,277,0,0,0
2020/4/8,9,27,229,231,0
2020/4/8,10,32,0,0,0
2020/4/8,11,309,708,4264,63
2020/4/8,12,362,1083,3991,219
2020/4/8,13,4,4,33,0
2020/4/8,14,5,23,1584,16
2020/4/8,15,27,97,1151,0
2020/4/8,16,15,40,612,10
2020/4/8,17,462,1529,4805,0
2020/4/8,18,203,436,1669,0
2020/4/8,19,38,146,523,0
2020/4/8,20,65,141,1508,0
2020/4/8,21,652,746,6005,0
2020/4/8,22,615,1588,4579,288
2020/4/8,23,191,1158,5677,104
2020/4/8,24,14,18,0,2
2020/4/8,25,1600,1100,2832,0
2020/4/8,26,39,102,1351,29
2020/4/8,27,58,290,1851,0
2020/4/8,28,2,3,12,0
2020/4/8,29,67,88,0,33
2020/4/8,30,6,13,400,3
2020/4/8,31,53,205,1700,0
2020/4/8,32,4,14,835,1
2020/4/8,33,12,72,631,0
2020/4/8,34,18,73,370,15
2020/4/8,35,1969,3021,2421,0
2020/4/8,36,13,108,312,0
2020/4/8,37,101,231,1696,0
2020/4/8,38,6268,10453,14642,3050
2020/4/8,39,193,366,2137,141
2020/4/8,40,79,52,0,14
2020/4/8,41,33,58,1499,0
2020/4/8,42,309,1680,5580,0
2020/4/8,43,24,47,300,0
2020/4/8,44,35,273,1572,0
2020/4/8,45,63,135,819,0
2020/4/8,46,6,73,407,3
2020/4/8,47,79,224,3520,41
2020/4/8,48,177,1091,6518,0
2020/4/8,49,13,108,1361,10
2020/4/8,50,75,312,1688,52
2020/4/8,51,1,2,20,0
2020/4/8,52,23,23,356,5
2020/4/8,53,443,345,4720,0
2020/4/8,54,99,215,1603,45
2020/4/8,55,4,50,436,0
2020/4/8,56,0,87,54,0
2020/4/7,1,6,22,8,0
2020/4/7,2,56,151,0,31
2020/4/7,3,16,71,722,11
2020/4/7,4,0,0,0,0
2020/4/7,5,73,119,722,34
2020/4/7,6,374,1529,12269,0
2020/4/7,7,150,222,880,70
2020/4/7,8,277,875,1475,0
2020/4/7,9,22,114,256,0
2020/4/7,10,28,255,1307,0
2020/4/7,11,296,1423,13465,317
2020/4/7,12,329,1504,935,442
2020/4/7,13,4,8,24,0
2020/4/7,14,5,16,0,5
2020/4/7,15,26,102,1017,14
2020/4/7,16,13,69,182,6
2020/4/7,17,380,1287,4503,0
2020/4/7,18,173,563,2010,0
2020/4/7,19,27,55,375,25
2020/4/7,20,59,53,1135,0
2020/4/7,21,582,1417,4072,0
2020/4/7,22,515,1365,3550,164
2020/4/7,23,160,326,1684,47
2020/4/7,24,12,20,0,7
2020/4/7,25,1449,1179,3082,0
2020/4/7,26,34,102,1448,19
2020/4/7,27,53,315,1819,0
2020/4/7,28,2,0,2,0
2020/4/7,29,59,177,0,-98
2020/4/7,30,6,20,175,4
2020/4/7,31,46,351,5,0
2020/4/7,32,4,12,478,1
2020/4/7,33,10,38,433,0
2020/4/7,34,9,46,318,11
2020/4/7,35,1631,3326,2616,0
2020/4/7,36,12,62,2627,0
2020/4/7,37,91,134,876,0
2020/4/7,38,5489,8174,11073,2555
2020/4/7,39,167,332,2128,140
2020/4/7,40,67,145,10399,36
2020/4/7,41,33,49,1157,66
2020/4/7,42,240,1579,5845,-1145
2020/4/7,43,23,60,534,0
2020/4/7,44,30,261,1486,0
2020/4/7,45,51,368,4336,0
2020/4/7,46,6,32,216,0
2020/4/7,47,72,336,5188,56
2020/4/7,48,154,986,2306,0
2020/4/7,49,13,63,1190,10
2020/4/7,50,63,455,3669,66
2020/4/7,51,1,0,0,0
2020/4/7,52,23,33,484,0
2020/4/7,53,429,413,5063,0
2020/4/7,54,92,198,1938,77
2020/4/7,55,4,67,2052,0
2020/4/7,56,0,6,70,10
2020/4/6,1,6,6,593,3
2020/4/6,2,50,172,1515,9
2020/4/6,3,16,45,1558,7
2020/4/6,4,0,0,0,0
2020/4/6,5,65,187,4937,59
2020/4/6,6,343,898,0,0
2020/4/6,7,140,385,1488,49
2020/4/6,8,206,1231,2185,0
2020/4/6,9,24,99,520,0
2020/4/6,10,24,0,0,0
2020/4/6,11,236,1173,8697,110
2020/4/6,12,229,667,2775,49
2020/4/6,13,4,1,12,0
2020/4/6,14,4,20,551,2
2020/4/6,15,25,78,680,14
2020/4/6,16,10,24,710,11
2020/4/6,17,307,1006,2953,0
2020/4/6,18,139,533,3006,0
2020/4/6,19,25,98,763,15
2020/4/6,20,45,38,2066,0
2020/4/6,21,512,1857,6984,0
2020/4/6,22,448,1337,3155,35
2020/4/6,23,138,436,844,123
2020/4/6,24,10,29,0,6
2020/4/6,25,1291,1327,3108,0
2020/4/6,26,30,113,1065,21
2020/4/6,27,39,355,2231,0
2020/4/6,28,1,0,0,0
2020/4/6,29,51,100,13052,0
2020/4/6,30,6,13,174,0
2020/4/6,31,33,285,396,0
2020/4/6,32,3,18,408,1
2020/4/6,33,8,46,820,0
2020/4/6,34,9,48,290,6
2020/4/6,35,1334,3585,3281,0
2020/4/6,36,12,81,2227,0
2020/4/6,37,79,117,681,0
2020/4/6,38,4758,8658,9873,2084
2020/4/6,39,142,407,4215,110
2020/4/6,40,51,75,21,10
2020/4/6,41,27,64,1113,0
2020/4/6,42,162,1470,4613,73
2020/4/6,43,21,38,359,0
2020/4/6,44,27,206,1577,0
2020/4/6,45,44,0,0,0
2020/4/6,46,4,48,379,1
2020/4/6,47,65,169,1881,24
2020/4/6,48,140,464,13955,0
2020/4/6,49,13,70,2432,14
2020/4/6,50,54,241,609,66
2020/4/6,51,1,1,16,0
2020/4/6,52,23,32,331,0
2020/4/6,53,407,394,4989,0
2020/4/6,54,77,223,1405,44
2020/4/6,55,4,21,1081,0
2020/4/6,56,0,13,679,0
2020/4/5,1,6,14,230,4
2020/4/5,2,45,216,2009,19
2020/4/5,3,16,87,785,24
2020/4/5,4,0,0,0,0
2020/4/5,5,64,250,0,49
2020/4/5,6,319,1412,1421,0
2020/4/5,7,126,392,1437,52
2020/4/5,8,189,399,842,0
2020/4/5,9,22,96,300,0
2020/4/5,10,19,80,447,0
2020/4/5,11,218,1040,10297,110
2020/4/5,12,211,487,1051,44
2020/4/5,13,4,19,21,0
2020/4/5,14,4,32,645,1
2020/4/5,15,22,82,519,12
2020/4/5,16,10,64,1327,4
2020/4/5,17,274,899,4503,0
2020/4/5,18,127,458,2394,0
2020/4/5,19,22,49,596,11
2020/4/5,20,40,86,1005,0
2020/4/5,21,477,514,1313,0
2020/4/5,22,370,765,2374,262
2020/4/5,23,122,484,2243,115
2020/4/5,24,10,14,0,3
2020/4/5,25,1150,877,2949,0
2020/4/5,26,29,59,1403,22
2020/4/5,27,34,76,2268,0
2020/4/5,28,1,0,0,0
2020/4/5,29,43,183,447,39
2020/4/5,30,6,21,405,0
2020/4/5,31,31,183,1089,0
2020/4/5,32,3,21,559,1
2020/4/5,33,8,42,500,0
2020/4/5,34,9,81,446,6
2020/4/5,35,1184,3381,3429,0
2020/4/5,36,11,48,1148,0
2020/4/5,37,76,94,574,0
2020/4/5,38,4159,8327,10332,2822
2020/4/5,39,119,304,1581,98
2020/4/5,40,46,93,39,14
2020/4/5,41,27,69,3021,19
2020/4/5,42,150,1493,6248,68
2020/4/5,43,20,23,468,0
2020/4/5,44,25,182,1070,0
2020/4/5,45,44,132,530,0
2020/4/5,46,2,28,341,3
2020/4/5,47,44,312,3597,17
2020/4/5,48,127,702,6485,0
2020/4/5,49,8,177,2672,7
2020/4/5,50,51,230,1889,41
2020/4/5,51,1,2,22,0
2020/4/5,52,22,31,588,0
2020/4/5,53,386,171,1925,0
2020/4/5,54,68,167,1310,36
2020/4/5,55,3,42,1110,0
2020/4/5,56,0,10,95,0
2020/4/4,1,5,14,10,1
2020/4/4,2,43,148,1086,212
2020/4/4,3,14,39,632,1
2020/4/4,4,0,0,0,0
2020/4/4,5,52,250,2237,44
2020/4/4,6,276,1325,77075,0
2020/4/4,7,111,445,1215,113
2020/4/4,8,165,362,1652,0
2020/4/4,9,21,145,709,0
2020/4/4,10,17,143,879,0
2020/4/4,11,191,1526,8819,175
2020/4/4,12,201,329,700,81
2020/4/4,13,4,9,13,0
2020/4/4,14,3,34,1753,3
2020/4/4,15,14,87,700,15
2020/4/4,16,10,122,803,6
2020/4/4,17,243,1453,4080,0
2020/4/4,18,116,516,1449,0
2020/4/4,19,21,78,426,21
2020/4/4,20,37,61,2707,0
2020/4/4,21,409,2199,2654,0
2020/4/4,22,304,1334,4506,404
2020/4/4,23,101,367,1553,157
2020/4/4,24,10,24,0,8
2020/4/4,25,1030,1002,4145,0
2020/4/4,26,24,39,1624,24
2020/4/4,27,24,178,3257,0
2020/4/4,28,1,0,0,0
2020/4/4,29,35,97,380,16
2020/4/4,30,5,22,579,0
2020/4/4,31,24,309,6866,0
2020/4/4,32,3,13,396,1
2020/4/4,33,6,42,571,0
2020/4/4,34,7,61,390,7
2020/4/4,35,1058,4229,3624,0
2020/4/4,36,10,92,762,0
2020/4/4,37,70,228,1403,0
2020/4/4,38,3565,10841,12260,3261
2020/4/4,39,102,427,3069,111
2020/4/4,40,42,171,47,27
2020/4/4,41,26,100,0,35
2020/4/4,42,136,1597,6318,152
2020/4/4,43,18,74,556,0
2020/4/4,44,17,137,620,0
2020/4/4,45,40,363,10956,0
2020/4/4,46,2,25,419,2
2020/4/4,47,43,254,3298,18
2020/4/4,48,105,780,7207,0
2020/4/4,49,8,182,3613,11
2020/4/4,50,52,395,2152,78
2020/4/4,51,,2,30,0
2020/4/4,52,20,52,377,0
2020/4/4,53,365,207,2492,0
2020/4/4,54,56,213,1482,101
2020/4/4,55,2,45,1274,-1
2020/4/4,56,0,25,241,2
2020/4/3,1,3,14,980,6
2020/4/3,2,35,199,684,0
2020/4/3,3,12,61,1115,5
2020/4/3,4,0,0,0,0
2020/4/3,5,41,171,1793,51
2020/4/3,6,237,1510,790,0
2020/4/3,7,97,386,1380,90
2020/4/3,8,131,1090,625,0
2020/4/3,9,15,104,410,0
2020/4/3,10,17,57,429,0
2020/4/3,11,163,1575,12851,164
2020/4/3,12,184,483,1825,102
2020/4/3,13,4,2,17,0
2020/4/3,14,2,27,0,0
2020/4/3,15,11,85,700,18
2020/4/3,16,9,222,441,7
2020/4/3,17,210,1209,3183,0
2020/4/3,18,102,398,1152,0
2020/4/3,19,17,68,395,13
2020/4/3,20,31,90,4814,0
2020/4/3,21,370,1147,1412,0
2020/4/3,22,265,1436,4918,153
2020/4/3,23,84,427,2042,82
2020/4/3,24,9,56,0,7
2020/4/3,25,918,1203,3617,0
2020/4/3,26,22,63,1283,18
2020/4/3,27,19,279,1508,0
2020/4/3,28,1,0,0,0
2020/4/3,29,29,181,0,60
2020/4/3,30,5,16,240,4
2020/4/3,31,19,236,2683,0
2020/4/3,32,3,14,804,1
2020/4/3,33,6,33,509,0
2020/4/3,34,5,64,497,15
2020/4/3,35,816,4305,4088,0
2020/4/3,36,7,40,727,0
2020/4/3,37,59,56,430,0
2020/4/3,38,2935,10482,11073,3424
2020/4/3,39,91,410,3047,93
2020/4/3,40,38,109,50,32
2020/4/3,41,22,73,1276,16
2020/4/3,42,102,1404,5997,122
2020/4/3,43,15,62,445,0
2020/4/3,44,14,101,717,0
2020/4/3,45,31,0,0,0
2020/4/3,46,2,22,376,0
2020/4/3,47,37,222,3006,30
2020/4/3,48,90,661,4424,0
2020/4/3,49,7,172,2847,6
2020/4/3,50,46,306,1110,7
2020/4/3,51,,5,5,0
2020/4/3,52,17,70,481,0
2020/4/3,53,338,415,4638,0
2020/4/3,54,37,223,2060,26
2020/4/3,55,2,20,854,0
2020/4/3,56,0,12,265,2
2020/4/2,1,3,10,409,0
2020/4/2,2,32,156,806,0
2020/4/2,3,12,59,526,10
2020/4/2,4,0,0,0,0
2020/4/2,5,32,185,1466,34
2020/4/2,6,203,1036,2037,0
2020/4/2,7,80,376,1420,111
2020/4/2,8,112,267,1433,0
2020/4/2,9,12,67,1155,0
2020/4/2,10,16,25,551,0
2020/4/2,11,128,1055,9757,174
2020/4/2,12,163,710,1921,104
2020/4/2,13,3,5,36,0
2020/4/2,14,1,50,1485,2
2020/4/2,15,11,65,750,21
2020/4/2,16,9,144,537,3
2020/4/2,17,157,715,2557,0
2020/4/2,18,78,474,1436,0
2020/4/2,19,13,70,648,24
2020/4/2,20,20,89,255,0
2020/4/2,21,310,2726,2584,0
2020/4/2,22,229,1228,3642,131
2020/4/2,23,64,346,1657,60
2020/4/2,24,7,32,0,5
2020/4/2,25,801,1130,3492,0
2020/4/2,26,18,83,1900,16
2020/4/2,27,19,253,2003,0
2020/4/2,28,1,2,13,0
2020/4/2,29,26,104,1041,28
2020/4/2,30,5,19,383,3
2020/4/2,31,16,273,2163,0
2020/4/2,32,3,20,470,5
2020/4/2,33,5,36,503,0
2020/4/2,34,4,0,93,2
2020/4/2,35,680,3335,3133,0
2020/4/2,36,6,48,723,0
2020/4/2,37,51,179,1069,0
2020/4/2,38,2373,8669,9416,2857
2020/4/2,39,81,355,5024,123
2020/4/2,40,34,160,17,38
2020/4/2,41,21,90,2123,34
2020/4/2,42,90,1211,5271,110
2020/4/2,43,12,30,195,0
2020/4/2,44,12,62,436,0
2020/4/2,45,31,261,408,139
2020/4/2,46,2,36,314,5
2020/4/2,47,32,162,1997,63
2020/4/2,48,70,672,2150,0
2020/4/2,49,7,62,0,9
2020/4/2,50,41,222,2023,0
2020/4/2,51,,3,23,0
2020/4/2,52,17,31,222,0
2020/4/2,53,310,397,4774,0
2020/4/2,54,31,219,1498,63
2020/4/2,55,2,26,892,0
2020/4/2,56,0,20,221,1
2020/4/1,1,3,14,876,2
2020/4/1,2,26,96,399,0
2020/4/1,3,10,61,1395,90
2020/4/1,4,0,0,0,0
2020/4/1,5,29,124,1563,48
2020/4/1,6,171,673,0,0
2020/4/1,7,69,339,1146,95
2020/4/1,8,85,429,14,0
2020/4/1,9,11,91,0,0
2020/4/1,10,13,49,319,0
2020/4/1,11,87,617,5244,126
2020/4/1,12,139,709,3436,119
2020/4/1,13,3,8,35,0
2020/4/1,14,1,4,250,1
2020/4/1,15,9,52,416,5
2020/4/1,16,9,110,779,1
2020/4/1,17,141,986,4173,0
2020/4/1,18,65,406,596,0
2020/4/1,19,10,54,415,35
2020/4/1,20,17,111,635,0
2020/4/1,21,273,1187,5622,0
2020/4/1,22,187,1118,3685,120
2020/4/1,23,52,325,2365,93
2020/4/1,24,7,41,0,6
2020/4/1,25,676,1592,3617,0
2020/4/1,26,17,57,945,10
2020/4/1,27,18,254,1232,0
2020/4/1,28,,4,0,0
2020/4/1,29,22,136,175,121
2020/4/1,30,5,24,476,3
2020/4/1,31,10,86,3051,0
2020/4/1,32,3,22,220,2
2020/4/1,33,4,38,544,0
2020/4/1,34,4,101,572,11
2020/4/1,35,475,3559,3310,0
2020/4/1,36,5,34,679,0
2020/4/1,37,45,166,838,0
2020/4/1,38,1941,7917,7777,2844
2020/4/1,39,65,348,0,94
2020/4/1,40,30,154,19,42
2020/4/1,41,18,46,0,0
2020/4/1,42,74,962,4782,106
2020/4/1,43,11,47,214,0
2020/4/1,44,10,100,645,0
2020/4/1,45,26,210,417,0
2020/4/1,46,2,21,294,0
2020/4/1,47,24,444,4648,25
2020/4/1,48,58,731,4134,0
2020/4/1,49,7,125,2529,18
2020/4/1,50,34,234,1709,140
2020/4/1,51,,0,0,0
2020/4/1,52,16,39,213,9
2020/4/1,53,282,450,4512,0
2020/4/1,54,24,236,1444,61
2020/4/1,55,1,29,403,0
2020/4/1,56,0,21,219,1
2020/3/31,1,3,5,54,0
2020/3/31,2,13,122,604,0
2020/3/31,3,8,50,697,0
2020/3/31,4,0,0,3,0
2020/3/31,5,24,132,2480,56
2020/3/31,6,153,1035,1223,0
2020/3/31,7,51,0,0,0
2020/3/31,8,69,557,1000,0
2020/3/31,9,9,94,580,0
2020/3/31,10,12,55,1480,0
2020/3/31,11,77,865,6060,171
2020/3/31,12,111,1120,2337,126
2020/3/31,13,2,11,19,0
2020/3/31,14,,29,646,0
2020/3/31,15,7,73,726,20
2020/3/31,16,7,105,901,6
2020/3/31,17,99,937,3842,0
2020/3/31,18,49,373,1342,0
2020/3/31,19,9,60,442,13
2020/3/31,20,11,41,751,0
2020/3/31,21,239,1212,3722,0
2020/3/31,22,153,868,3274,109
2020/3/31,23,43,247,1552,76
2020/3/31,24,5,28,2694,8
2020/3/31,25,551,1291,3071,0
2020/3/31,26,12,93,1423,20
2020/3/31,27,14,296,1410,0
2020/3/31,28,,0,0,0
2020/3/31,29,20,90,548,16
2020/3/31,30,4,13,91,4
2020/3/31,31,8,191,2051,0
2020/3/31,32,3,10,403,2
2020/3/31,33,3,27,347,0
2020/3/31,34,3,0,27,0
2020/3/31,35,364,2060,1853,0
2020/3/31,36,4,44,1304,0
2020/3/31,37,37,117,474,0
2020/3/31,38,1550,9298,9420,2507
2020/3/31,39,55,266,1650,110
2020/3/31,40,23,84,22,24
2020/3/31,41,18,84,859,14
2020/3/31,42,63,756,3868,128
2020/3/31,43,8,65,264,0
2020/3/31,44,8,73,298,0
2020/3/31,45,22,158,456,0
2020/3/31,46,1,7,131,12
2020/3/31,47,23,405,3651,27
2020/3/31,48,41,389,6723,0
2020/3/31,49,5,81,2429,73
2020/3/31,50,27,230,1133,29
2020/3/31,51,,0,0,0
2020/3/31,52,13,27,231,18
2020/3/31,53,262,465,4416,0
2020/3/31,54,16,163,1519,337
2020/3/31,55,1,36,997,0
2020/3/31,56,0,15,159,0
2020/3/30,1,3,12,308,1
2020/3/30,2,6,53,1510,0
2020/3/30,3,7,47,2235,0
2020/3/30,4,0,0,0,0
2020/3/30,5,20,238,2649,51
2020/3/30,6,133,739,0,0
2020/3/30,7,51,566,1522,140
2020/3/30,8,36,578,2122,0
2020/3/30,9,9,59,213,0
2020/3/30,10,11,32,2180,0
2020/3/30,11,63,1227,9155,58
2020/3/30,12,87,158,2,41
2020/3/30,13,1,2,18,0
2020/3/30,14,,24,976,0
2020/3/30,15,6,88,1149,6
2020/3/30,16,6,49,375,3
2020/3/30,17,73,461,2223,0
2020/3/30,18,35,272,1556,0
2020/3/30,19,8,49,360,11
2020/3/30,20,9,45,432,0
2020/3/30,21,185,485,5677,0
2020/3/30,22,124,797,2932,54
2020/3/30,23,35,174,962,76
2020/3/30,24,3,22,0,49
2020/3/30,25,437,1579,5846,0
2020/3/30,26,10,98,946,17
2020/3/30,27,13,193,1657,0
2020/3/30,28,,0,0,0
2020/3/30,29,16,89,429,-40
2020/3/30,30,4,17,0,2
2020/3/30,31,6,267,1652,0
2020/3/30,32,2,10,373,2
2020/3/30,33,2,37,616,0
2020/3/30,34,3,100,862,12
2020/3/30,35,266,3250,3008,0
2020/3/30,36,2,0,173,0
2020/3/30,37,32,258,1795,0
2020/3/30,38,1218,6984,7124,1883
2020/3/30,39,39,280,6330,72
2020/3/30,40,17,52,2,13
2020/3/30,41,16,58,1399,11
2020/3/30,42,49,693,3716,33
2020/3/30,43,6,47,90,0
2020/3/30,44,4,78,190,0
2020/3/30,45,18,151,1145,0
2020/3/30,46,1,11,351,0
2020/3/30,47,13,297,2433,15
2020/3/30,48,34,325,9795,0
2020/3/30,49,4,87,1923,0
2020/3/30,50,25,130,1299,24
2020/3/30,51,,7,3,0
2020/3/30,52,12,37,235,0
2020/3/30,53,248,563,4887,0
2020/3/30,54,14,146,-694,0
2020/3/30,55,1,13,279,0
2020/3/30,56,0,8,286,2
2020/3/29,1,2,17,396,1
2020/3/29,2,4,110,0,0
2020/3/29,3,6,22,89,0
2020/3/29,4,0,0,0,0
2020/3/29,5,17,46,5498,41
2020/3/29,6,123,1065,0,0
2020/3/29,7,44,327,1273,35
2020/3/29,8,34,702,2798,0
2020/3/29,9,5,38,258,0
2020/3/29,10,10,18,0,0
2020/3/29,11,56,483,3704,68
2020/3/29,12,80,285,1228,49
2020/3/29,13,1,1,35,0
2020/3/29,14,,31,2492,4
2020/3/29,15,4,38,638,7
2020/3/29,16,5,31,679,11
2020/3/29,17,65,1105,1166,0
2020/3/29,18,32,282,1141,0
2020/3/29,19,6,58,523,28
2020/3/29,20,9,92,326,0
